propery_type,rooms,foor,square_foot,price,sector,block,property,day,month,year,lat,lng
1,4.0,0,127.55,2720000,4247,604,2,29,11,2021,31.9474958,34.8109816
1,4.0,0,127.55,2100000,4247,604,2,26,02,2018,31.9474958,34.8109816
1,4.0,5,108.8,2385000,5038,3,21,28,11,2021,31.97559,34.7820849
1,4.0,5,108.8,1586000,5038,3,21,25,08,2013,31.97559,34.7820849
1,4.0,11,105.88,2620000,3927,363,43,28,11,2021,31.9735478,34.7921848
1,4.0,11,105.88,2000000,3927,363,43,04,05,2016,31.9735478,34.7921848
1,4.0,2,100.78,1560000,3928,273,69,26,11,2021,31.966675,34.8006914
1,4.0,2,100.78,1170000,3928,273,69,20,01,2013,31.966675,34.8006914
1,4.0,2,76.7,1910000,5036,67,7,25,11,2021,31.9723186,34.7834181
1,4.0,2,76.7,1390000,5036,67,7,22,12,2015,31.9723186,34.7834181
1,4.0,2,76.7,925000,5036,67,7,06,08,2009,31.9723186,34.7834181
1,4.0,2,76.7,627000,5036,67,7,20,11,2002,31.9723186,34.7834181
1,4.0,1,80.0,2040000,5387,80,12,25,11,2021,31.9651961,34.7778131
1,4.0,1,80.0,1415000,5387,80,12,01,01,2015,31.9651961,34.7778131
1,4.0,1,80.0,1185000,5387,80,12,15,07,2009,31.9651961,34.7778131
1,4.0,1,80.0,779000,5387,80,12,10,01,2000,31.9651961,34.7778131
1,4.0,7,83.61,1820000,3929,40,35,25,11,2021,31.9672544,34.8062384
1,4.0,7,83.61,1365000,3929,40,35,13,05,2015,31.9672544,34.8062384
1,4.0,2,95.81,1440000,3934,204,21,24,11,2021,31.9640384,34.8015694
1,4.0,2,95.81,1270000,3934,204,21,02,05,2013,31.9640384,34.8015694
1,4.0,2,95.81,950000,3934,204,21,30,05,2010,31.9640384,34.8015694
1,4.0,3,84.01,1940000,3926,365,8,24,11,2021,31.959779,34.7998218
1,4.0,3,84.01,1200000,3926,365,8,05,06,2011,31.959779,34.7998218
1,4.0,3,100.0,1775000,3930,115,7,24,11,2021,31.961571,34.813065
1,4.0,3,100.0,1700000,3930,115,7,20,02,2017,31.961571,34.813065
1,4.0,3,100.0,1495000,3930,115,7,26,05,2015,31.961571,34.813065
1,4.0,10,98.5,2400000,5114,35,126,23,11,2021,31.9771863,34.7711445
1,4.0,10,98.5,1635000,5114,35,126,28,02,2014,31.9771863,34.7711445
1,4.0,10,98.5,793000,5114,35,126,19,03,2000,31.9771863,34.7711445
1,4.0,2,110.3,2350000,5038,2,64,23,11,2021,31.976154,34.780716
1,4.0,2,110.3,991000,5038,2,64,20,06,2002,31.976154,34.780716
1,4.0,4,94.5,1700000,5036,65,59,23,11,2021,31.9727714,34.783891
1,4.0,4,94.5,1400000,5036,65,59,08,02,2016,31.9727714,34.783891
1,4.0,4,94.5,1075000,5036,65,59,16,08,2009,31.9727714,34.783891
1,4.0,2,116.9,2514000,6286,325,45,23,11,2021,31.97043219999999,34.82374190000001
1,4.0,2,116.9,1325000,6286,325,45,12,05,2010,31.97043219999999,34.82374190000001
1,4.0,6,82.0,2460000,5182,19,47,23,11,2021,31.96705309999999,34.7756571
1,4.0,6,82.0,1980000,5182,19,47,04,03,2019,31.96705309999999,34.7756571
1,4.0,2,95.6,954000,5036,94,4,22,11,2021,31.9714481,34.7820544
1,4.0,2,95.6,691000,5036,94,4,28,12,2000,31.9714481,34.7820544
1,4.0,2,77.45,1670000,3930,433,6,21,11,2021,31.9608516,34.8147734
1,4.0,2,77.45,1285000,3930,433,6,18,06,2015,31.9608516,34.8147734
1,4.0,2,77.45,644000,3930,433,6,22,07,2002,31.9608516,34.8147734
1,4.0,2,77.45,644000,3930,433,6,11,05,1999,31.9608516,34.8147734
1,4.0,3,99.63,2270000,3945,832,11,21,11,2021,31.9662413,34.7904337
1,4.0,3,99.63,1465000,3945,832,11,17,05,2013,31.9662413,34.7904337
1,4.0,3,99.63,820000,3945,832,11,14,11,2001,31.9662413,34.7904337
1,4.0,4,80.24,1730000,6286,147,13,18,11,2021,31.9660183,34.8232369
1,4.0,4,80.24,1300000,6286,147,13,14,05,2020,31.9660183,34.8232369
1,4.0,4,80.24,636000,6286,147,13,22,07,2008,31.9660183,34.8232369
1,4.0,4,80.24,458000,6286,147,13,08,08,2000,31.9660183,34.8232369
1,4.0,3,78.67,1650000,3932,39,9,18,11,2021,31.9628549,34.8106366
1,4.0,3,78.67,1530000,3932,39,9,02,06,2019,31.9628549,34.8106366
1,4.0,3,78.67,1294000,3932,39,9,18,08,2016,31.9628549,34.8106366
1,4.0,3,78.67,589000,3932,39,9,09,08,2004,31.9628549,34.8106366
1,4.0,2,104.4,1800000,3939,311,7,18,11,2021,31.9711686,34.8146924
1,4.0,2,104.4,1124000,3939,311,7,04,02,2012,31.9711686,34.8146924
1,4.0,1,88.32,2825000,4247,578,23,18,11,2021,31.9472557,34.8131144
1,4.0,1,88.32,1965000,4247,578,23,22,06,2015,31.9472557,34.8131144
1,4.0,1,88.32,1130000,4247,578,23,26,08,2007,31.9472557,34.8131144
1,4.0,1,88.32,2337000,4247,578,23,11,11,2002,31.9472557,34.8131144
1,4.0,4,78.79,1860000,3933,180,15,18,11,2021,31.9652188,34.80346830000001
1,4.0,4,78.79,1355000,3933,180,15,13,04,2016,31.9652188,34.80346830000001
1,4.0,2,103.02,2700000,7374,130,43,18,11,2021,31.9807437,34.8035089
1,4.0,2,103.02,1604000,7374,130,43,30,07,2012,31.9807437,34.8035089
1,4.0,16,96.25,2940000,2717,34,64,18,11,2021,31.9979665,34.7422019
1,4.0,16,96.25,1930000,2717,34,64,27,12,2010,31.9979665,34.7422019
1,4.0,4,76.22,1620000,3928,254,7,17,11,2021,31.9715667,34.801239
1,4.0,4,76.22,565000,3928,254,7,25,06,2002,31.9715667,34.801239
1,4.0,7,93.0,2000000,6288,100,27,17,11,2021,31.9549912,34.8135641
1,4.0,7,93.0,1328000,6288,100,27,07,01,2013,31.9549912,34.8135641
1,4.0,4,71.0,1515000,3930,333,42,16,11,2021,31.9628321,34.8157791
1,4.0,4,71.0,531000,3930,333,42,07,08,2006,31.9628321,34.8157791
1,4.0,6,82.15,2090000,3939,433,12,16,11,2021,31.9725005,34.8147603
1,4.0,6,82.15,800000,3939,433,12,15,03,2007,31.9725005,34.8147603
1,4.0,2,92.31,2100000,6823,181,44,16,11,2021,31.9876127,34.7853452
1,4.0,2,92.31,1950000,6823,181,44,26,03,2018,31.9876127,34.7853452
1,4.0,2,92.31,1470000,6823,181,44,21,01,2014,31.9876127,34.7853452
1,4.0,1,88.3,2215000,5384,48,2,15,11,2021,31.9811005,34.7811372
1,4.0,1,88.3,655000,5384,48,2,11,10,1998,31.9811005,34.7811372
1,4.0,8,80.8,2125000,3939,429,16,15,11,2021,31.97445799999999,34.8138165
1,4.0,8,80.8,1795000,3939,429,16,09,05,2016,31.97445799999999,34.8138165
1,4.0,8,80.8,950000,3939,429,16,27,03,2008,31.97445799999999,34.8138165
1,4.0,3,94.77,2400000,6286,398,38,15,11,2021,31.9693064,34.8231191
1,4.0,3,94.77,1295000,6286,398,38,30,08,2010,31.9693064,34.8231191
1,4.0,1,91.46,2200000,5387,38,11,14,11,2021,31.9650781,34.782589
1,4.0,1,91.46,1100000,5387,38,11,10,10,2011,31.9650781,34.782589
1,4.0,1,91.46,818000,5387,38,11,29,08,2006,31.9650781,34.782589
1,4.0,5,116.97,2550000,7374,103,16,12,11,2021,31.9809228,34.8022125
1,4.0,5,116.97,1490000,7374,103,16,25,08,2010,31.9809228,34.8022125
1,4.0,3,85.43,1830000,3926,853,11,11,11,2021,31.9591295,34.7997398
1,4.0,3,85.43,576000,3926,853,11,04,12,2000,31.9591295,34.7997398
1,4.0,3,85.43,489000,3926,853,11,01,04,1998,31.9591295,34.7997398
1,4.0,3,74.32,1500000,3937,54,15,11,11,2021,31.9610877,34.8120014
1,4.0,3,74.32,587000,3937,54,15,09,01,2005,31.9610877,34.8120014
1,4.0,1,83.3,1865000,5037,37,54,11,11,2021,31.99553749999999,34.7413989
1,4.0,1,83.3,1500000,5037,37,54,28,01,2014,31.99553749999999,34.7413989
1,4.0,1,83.3,1100000,5037,37,54,03,06,2012,31.99553749999999,34.7413989
1,4.0,1,83.3,590000,5037,37,54,06,06,2000,31.99553749999999,34.7413989
1,4.0,1,85.8,1870000,3930,393,33,11,11,2021,31.965752,34.8138572
1,4.0,1,85.8,1300000,3930,393,33,05,01,2016,31.965752,34.8138572
1,4.0,1,85.8,609000,3930,393,33,13,01,2000,31.965752,34.8138572
1,4.0,3,89.87,1825000,3925,277,9,10,11,2021,31.95957829999999,34.8032863
1,4.0,3,89.87,895000,3925,277,9,12,06,2006,31.95957829999999,34.8032863
1,4.0,3,108.4,2250000,3945,824,22,09,11,2021,31.9683067,34.79053680000001
1,4.0,3,108.4,738000,3945,824,22,18,04,1999,31.9683067,34.79053680000001
1,4.0,4,68.23,1500000,3923,219,13,08,11,2021,31.9630695,34.7925428
1,4.0,4,68.23,499000,3923,219,13,11,04,2000,31.9630695,34.7925428
1,4.0,2,85.38,2000000,5116,17,6,08,11,2021,31.9741239,34.7754862
1,4.0,2,85.38,1500000,5116,17,6,26,11,2013,31.9741239,34.7754862
1,4.0,2,79.74,1760000,3926,1321,7,07,11,2021,31.9585389,34.7962244
1,4.0,2,79.74,1250000,3926,1321,7,06,09,2012,31.9585389,34.7962244
1,4.0,1,91.0,1730000,3929,85,3,04,11,2021,31.9688799,34.8113933
1,4.0,1,91.0,1025000,3929,85,3,02,11,2011,31.9688799,34.8113933
1,4.0,1,91.0,588000,3929,85,3,17,04,2001,31.9688799,34.8113933
1,4.0,1,85.0,2150000,5183,79,6,04,11,2021,31.9647629,34.7705346
1,4.0,1,85.0,1482000,5183,79,6,22,02,2015,31.9647629,34.7705346
1,4.0,1,85.0,683000,5183,79,6,09,10,1998,31.9647629,34.7705346
1,4.0,3,81.19,1840000,3945,666,8,04,11,2021,31.9663484,34.7973371
1,4.0,3,81.19,710000,3945,666,8,30,10,2001,31.9663484,34.7973371
1,4.0,2,76.47,1635000,3928,191,5,04,11,2021,31.9701919,34.8008533
1,4.0,2,76.47,1505000,3928,191,5,08,03,2017,31.9701919,34.8008533
1,4.0,2,76.47,1075000,3928,191,5,21,07,2011,31.9701919,34.8008533
1,4.0,2,76.47,755000,3928,191,5,04,02,2008,31.9701919,34.8008533
1,4.0,2,103.0,2160000,6286,159,70,04,11,2021,31.9656735,34.8235035
1,4.0,2,103.0,1180000,6286,159,70,28,01,2010,31.9656735,34.8235035
1,4.0,2,103.0,1090000,6286,159,70,13,08,2009,31.9656735,34.8235035
1,4.0,4,93.0,1550000,7282,11,16,04,11,2021,31.9835635,34.7899724
1,4.0,4,93.0,1100000,7282,11,16,02,08,2016,31.9835635,34.7899724
1,4.0,1,122.48,3140000,2704,55,4,04,11,2021,31.9969352,34.7372329
1,4.0,1,122.48,2440000,2704,55,4,27,03,2018,31.9969352,34.7372329
1,4.0,1,122.48,3250000,2704,55,4,31,12,2015,31.9969352,34.7372329
1,4.0,1,122.48,2507000,2704,55,4,15,02,2015,31.9969352,34.7372329
1,4.0,1,122.48,2100000,2704,55,4,02,05,2013,31.9969352,34.7372329
1,4.0,1,122.48,1922000,2704,55,4,19,02,2013,31.9969352,34.7372329
1,4.0,1,122.48,2270000,2704,55,4,09,06,2011,31.9969352,34.7372329
1,4.0,4,63.1,1680000,6286,143,29,03,11,2021,31.9639619,34.8214362
1,4.0,4,63.1,1485000,6286,143,29,29,10,2019,31.9639619,34.8214362
1,4.0,4,63.1,350000,6286,143,29,19,03,2019,31.9639619,34.8214362
1,4.0,4,63.1,1027000,6286,143,29,10,02,2011,31.9639619,34.8214362
1,4.0,3,85.71,2050000,2717,33,15,03,11,2021,31.9965905,34.7406731
1,4.0,3,85.71,770000,2717,33,15,02,01,2008,31.9965905,34.7406731
1,4.0,4,88.62,2580000,5116,95,17,03,11,2021,31.9724211,34.772583
1,4.0,4,88.62,1690000,5116,95,17,12,05,2013,31.9724211,34.772583
1,4.0,4,88.61,1480000,3934,69,23,02,11,2021,31.9640738,34.8020883
1,4.0,4,88.61,890000,3934,69,23,05,12,2009,31.9640738,34.8020883
1,4.0,4,88.61,680000,3934,69,23,19,11,2007,31.9640738,34.8020883
1,4.0,4,88.61,559000,3934,69,23,24,11,2004,31.9640738,34.8020883
1,4.0,4,88.61,546000,3934,69,23,28,05,2003,31.9640738,34.8020883
1,4.0,3,97.99,1550000,3932,164,6,02,11,2021,31.96670139999999,34.8090067
1,4.0,3,97.99,640000,3932,164,6,01,07,2004,31.96670139999999,34.8090067
1,4.0,8,84.0,1870000,6823,185,31,02,11,2021,31.9890209,34.7853278
1,4.0,8,84.0,695000,6823,185,31,07,05,2007,31.9890209,34.7853278
1,4.0,1,93.0,1670000,3929,812,16,02,11,2021,31.9690681,34.8122262
1,4.0,1,93.0,1100000,3929,812,16,18,04,2012,31.9690681,34.8122262
1,4.0,1,93.0,840000,3929,812,16,04,06,2009,31.9690681,34.8122262
1,4.0,4,91.95,2430000,2717,35,11,02,11,2021,31.9976865,34.7426943
1,4.0,4,91.95,2220000,2717,35,11,07,08,2018,31.9976865,34.7426943
1,4.0,4,91.95,946000,2717,35,11,25,07,2007,31.9976865,34.7426943
1,4.0,4,88.22,2070000,6288,108,92,02,11,2021,31.952661,34.8126474
1,4.0,4,88.22,1000000,6288,108,92,29,05,2013,31.952661,34.8126474
1,4.0,3,78.29,1890000,6288,109,45,02,11,2021,31.9533209,34.8133102
1,4.0,3,78.29,1300000,6288,109,45,02,07,2014,31.9533209,34.8133102
1,4.0,5,95.93,2786000,2704,55,344,02,11,2021,31.9969352,34.7372329
1,4.0,5,95.93,1395000,2704,55,344,12,08,2009,31.9969352,34.7372329
1,4.0,3,86.07,1640000,6286,158,33,02,11,2021,31.9660491,34.823276
1,4.0,3,86.07,1400000,6286,158,33,10,01,2019,31.9660491,34.823276
1,4.0,3,81.6,1950000,3930,313,12,31,10,2021,31.9652734,34.8146039
1,4.0,3,81.6,506000,3930,313,12,06,12,1999,31.9652734,34.8146039
1,4.0,3,95.6,1930000,5036,94,6,31,10,2021,31.9714481,34.7820544
1,4.0,3,95.6,662000,5036,94,6,28,06,1999,31.9714481,34.7820544
1,4.0,6,81.9,1940000,5387,22,47,31,10,2021,31.96635509999999,34.7815644
1,4.0,6,81.9,688000,5387,22,47,24,02,1999,31.96635509999999,34.7815644
1,4.0,3,99.07,2150000,2717,22,12,31,10,2021,31.9978943,34.7394943
1,4.0,3,99.07,2150000,2717,22,12,27,12,2016,31.9978943,34.7394943
1,4.0,3,99.07,950000,2717,22,12,22,05,2003,31.9978943,34.7394943
1,4.0,4,75.75,1700000,3926,156,10,31,10,2021,31.9637436,34.7954387
1,4.0,4,75.75,1250000,3926,156,10,28,03,2014,31.9637436,34.7954387
1,4.0,3,88.88,1750000,3923,493,5,31,10,2021,31.9627341,34.7902396
1,4.0,3,88.88,1680000,3923,493,5,06,09,2018,31.9627341,34.7902396
1,4.0,7,94.6,2200000,6288,109,64,29,10,2021,31.9533209,34.8133102
1,4.0,7,94.6,749000,6288,109,64,01,05,2003,31.9533209,34.8133102
1,4.0,3,101.0,1650000,3930,166,5,29,10,2021,31.9663171,34.8108616
1,4.0,3,101.0,1190000,3930,166,5,17,10,2013,31.9663171,34.8108616
1,4.0,1,86.6,1820000,5036,177,4,29,10,2021,31.9734724,34.7868794
1,4.0,1,86.6,1360000,5036,177,4,12,01,2015,31.9734724,34.7868794
1,4.0,3,83.65,1190000,5039,38,64,26,10,2021,31.9722644,34.7767215
1,4.0,3,83.65,1783000,5039,38,64,14,09,2017,31.9722644,34.7767215
1,4.0,3,83.65,943000,5039,38,64,19,11,2007,31.9722644,34.7767215
1,4.0,3,83.65,681000,5039,38,64,04,08,1998,31.9722644,34.7767215
1,4.0,7,90.0,1800000,3930,394,90,26,10,2021,31.9657411,34.8142851
1,4.0,7,90.0,1140000,3930,394,90,19,05,2011,31.9657411,34.8142851
1,4.0,7,109.8,2520000,6287,221,26,26,10,2021,31.9580055,34.8164181
1,4.0,7,109.8,1583000,6287,221,26,14,01,2014,31.9580055,34.8164181
1,4.0,2,76.1,1775000,5036,118,6,25,10,2021,31.96936809999999,34.7839533
1,4.0,2,76.1,633000,5036,118,6,29,06,2001,31.96936809999999,34.7839533
1,4.0,2,81.99,1800000,3945,651,5,25,10,2021,31.965992,34.7963625
1,4.0,2,81.99,1400000,3945,651,5,04,02,2015,31.965992,34.7963625
1,4.0,2,81.99,710000,3945,651,5,24,06,2007,31.965992,34.7963625
1,4.0,5,110.1,2050000,3925,481,20,25,10,2021,31.9581536,34.8034819
1,4.0,5,110.1,1100000,3925,481,20,02,08,2009,31.9581536,34.8034819
1,4.0,0,89.0,3180000,5038,5,28,25,10,2021,31.9762185,34.7804899
1,4.0,0,89.0,2090000,5038,5,28,24,11,2015,31.9762185,34.7804899
1,4.0,3,79.07,1755000,2717,3,9,24,10,2021,31.9973323,34.7402119
1,4.0,3,79.07,1290000,2717,3,9,22,02,2016,31.9973323,34.7402119
1,4.0,3,79.07,436000,2717,3,9,31,01,2000,31.9973323,34.7402119
1,4.0,4,104.9,1530000,3932,257,21,24,10,2021,31.9650585,34.8076621
1,4.0,4,104.9,722000,3932,257,21,24,06,2008,31.9650585,34.8076621
1,4.0,3,113.1,1990000,6287,222,80,21,10,2021,31.9568843,34.8155223
1,4.0,3,113.1,1100000,6287,222,80,07,06,2009,31.9568843,34.8155223
1,4.0,1,84.51,1780000,3936,210,7,21,10,2021,31.961481,34.8066409
1,4.0,1,84.51,1315000,3936,210,7,19,11,2014,31.961481,34.8066409
1,4.0,6,89.1,1890000,6286,154,22,20,10,2021,31.9652272,34.8237456
1,4.0,6,89.1,1530000,6286,154,22,05,01,2020,31.9652272,34.8237456
1,4.0,6,89.1,820000,6286,154,22,29,12,2008,31.9652272,34.8237456
1,4.0,3,89.6,1950000,5037,37,9,20,10,2021,31.9958836,34.7409499
1,4.0,3,89.6,1550000,5037,37,9,09,02,2017,31.9958836,34.7409499
1,4.0,5,83.22,1780000,6288,109,18,19,10,2021,31.952876,34.8129092
1,4.0,5,83.22,773000,6288,109,18,05,07,2005,31.952876,34.8129092
1,4.0,3,81.15,1740000,6288,111,12,18,10,2021,31.954214,34.812624
1,4.0,3,81.15,1240000,6288,111,12,03,10,2013,31.954214,34.812624
1,4.0,3,81.15,566000,6288,111,12,20,05,1998,31.954214,34.812624
1,4.0,10,94.0,2830000,5096,3,38,17,10,2021,31.9698898,34.763924
1,4.0,10,94.0,1918000,5096,3,38,06,01,2014,31.9698898,34.763924
1,4.0,2,77.88,1745000,3926,308,7,14,10,2021,31.96252,34.7956113
1,4.0,2,77.88,667000,3926,308,7,13,05,2005,31.96252,34.7956113
1,4.0,1,83.1,1800000,3936,257,1,14,10,2021,31.9573694,34.8057579
1,4.0,1,83.1,1550000,3936,257,1,17,07,2016,31.9573694,34.8057579
1,4.0,1,83.1,684000,3936,257,1,22,08,2000,31.9573694,34.8057579
1,4.0,1,85.0,1760000,3928,561,4,13,10,2021,31.9719164,34.8028117
1,4.0,1,85.0,1020000,3928,561,4,12,11,2012,31.9719164,34.8028117
1,4.0,1,85.0,498000,3928,561,4,18,01,2001,31.9719164,34.8028117
1,4.0,1,73.43,1590000,3932,152,1,13,10,2021,31.9661092,34.8089097
1,4.0,1,73.43,536000,3932,152,1,12,12,2000,31.9661092,34.8089097
1,4.0,3,75.25,1705000,3945,61,5,13,10,2021,31.9654008,34.7914963
1,4.0,3,75.25,1650000,3945,61,5,27,09,2017,31.9654008,34.7914963
1,4.0,3,75.25,672000,3945,61,5,03,09,2003,31.9654008,34.7914963
1,4.0,3,75.25,617000,3945,61,5,13,09,1998,31.9654008,34.7914963
1,4.0,0,91.95,2450000,5037,30,61,13,10,2021,31.9958833,34.7388641
1,4.0,0,91.95,1790000,5037,30,61,09,05,2016,31.9958833,34.7388641
1,4.0,3,77.44,1800000,6288,108,89,12,10,2021,31.952661,34.8126474
1,4.0,3,77.44,659000,6288,108,89,31,10,2001,31.952661,34.8126474
1,4.0,5,116.87,2310000,6286,159,18,12,10,2021,31.9656735,34.8235035
1,4.0,5,116.87,1261000,6286,159,18,18,08,2010,31.9656735,34.8235035
1,4.0,1,116.16,2350000,3939,428,1,11,10,2021,31.97432779999999,34.8141622
1,4.0,1,116.16,1280000,3939,428,1,01,09,2009,31.97432779999999,34.8141622
1,4.0,2,77.68,1600000,3928,470,9,10,10,2021,31.970647,34.8022488
1,4.0,2,77.68,585000,3928,470,9,13,11,2003,31.970647,34.8022488
1,4.0,7,78.29,1865000,6288,109,28,10,10,2021,31.952876,34.8129092
1,4.0,7,78.29,1280000,6288,109,28,22,10,2014,31.952876,34.8129092
1,4.0,7,78.29,655000,6288,109,28,23,01,2005,31.952876,34.8129092
1,4.0,7,77.45,1760000,3930,429,20,08,10,2021,31.9609557,34.8154714
1,4.0,7,77.45,1070000,3930,429,20,09,01,2011,31.9609557,34.8154714
1,4.0,7,77.45,600000,3930,429,20,21,05,2007,31.9609557,34.8154714
1,4.0,1,89.0,2450000,5096,7,4,08,10,2021,31.9694856,34.767574
1,4.0,1,89.0,1290000,5096,7,4,28,04,2010,31.9694856,34.767574
1,4.0,2,94.77,1760000,3936,87,4,07,10,2021,31.9595863,34.808923
1,4.0,2,94.77,1165000,3936,87,4,22,08,2012,31.9595863,34.808923
1,4.0,2,94.77,697000,3936,87,4,29,01,1999,31.9595863,34.808923
1,4.0,2,70.91,720000,3930,219,3,07,10,2021,31.9645802,34.8136612
1,4.0,2,70.91,1000000,3930,219,3,18,08,2013,31.9645802,34.8136612
1,4.0,6,85.5,1775000,3936,233,35,06,10,2021,31.9599854,34.8079209
1,4.0,6,85.5,1615000,3936,233,35,01,01,2017,31.9599854,34.8079209
1,4.0,6,85.5,522000,3936,233,35,22,06,2001,31.9599854,34.8079209
1,4.0,4,121.5,2520000,3926,854,14,06,10,2021,31.9589766,34.7998822
1,4.0,4,121.5,1610000,3926,854,14,02,07,2015,31.9589766,34.7998822
1,4.0,6,91.5,2150000,6287,285,29,05,10,2021,31.9573857,34.8173302
1,4.0,6,91.5,1860000,6287,285,29,21,03,2018,31.9573857,34.8173302
1,4.0,6,91.5,841000,6287,285,29,23,06,2002,31.9573857,34.8173302
1,4.0,4,85.9,1420000,3937,116,8,04,10,2021,31.96128,34.8115734
1,4.0,4,85.9,1350000,3937,116,8,01,11,2018,31.96128,34.8115734
1,4.0,4,85.9,840000,3937,116,8,17,10,1999,31.96128,34.8115734
1,4.0,2,63.09,1575000,6288,111,6,04,10,2021,31.954214,34.812624
1,4.0,2,63.09,900000,6288,111,6,27,09,2012,31.954214,34.812624
1,4.0,7,94.6,1855000,6288,109,133,03,10,2021,31.9533209,34.8133102
1,4.0,7,94.6,787000,6288,109,133,01,11,1999,31.9533209,34.8133102
1,4.0,6,88.86,1950000,3928,774,22,30,09,2021,31.9717154,34.8004852
1,4.0,6,88.86,915000,3928,774,22,09,05,2005,31.9717154,34.8004852
1,4.0,2,83.5,1800000,3928,259,3,29,09,2021,31.9711681,34.8004949
1,4.0,2,83.5,655000,3928,259,3,21,02,2005,31.9711681,34.8004949
1,4.0,4,106.81,1920000,3926,1272,28,29,09,2021,31.9627499,34.7945163
1,4.0,4,106.81,1445000,3926,1272,28,03,12,2014,31.9627499,34.7945163
1,4.0,4,106.81,915000,3926,1272,28,27,05,2002,31.9627499,34.7945163
1,4.0,5,98.15,1820000,5036,79,28,19,09,2021,31.9716681,34.78353630000001
1,4.0,5,98.15,760000,5036,79,28,20,12,2001,31.9716681,34.78353630000001
1,4.0,2,105.0,2250000,3945,690,6,19,09,2021,31.9512489,34.8184723
1,4.0,2,105.0,1420000,3945,690,6,26,01,2010,31.9512489,34.8184723
1,4.0,3,75.84,1450000,3932,124,6,14,09,2021,31.9660017,34.8099989
1,4.0,3,75.84,780000,3932,124,6,02,04,2009,31.9660017,34.8099989
1,4.0,3,75.84,591000,3932,124,6,20,11,2007,31.9660017,34.8099989
1,4.0,3,75.84,496000,3932,124,6,01,05,2001,31.9660017,34.8099989
1,4.0,4,87.35,1690000,3926,939,13,13,09,2021,31.9629841,34.7934527
1,4.0,4,87.35,1500000,3926,939,13,01,09,2019,31.9629841,34.7934527
1,4.0,4,87.35,1100000,3926,939,13,10,03,2011,31.9629841,34.7934527
1,4.0,4,83.83,1660000,5036,93,16,13,09,2021,31.9717732,34.7811613
1,4.0,4,83.83,1355000,5036,93,16,11,02,2015,31.9717732,34.7811613
1,4.0,1,81.15,1685000,6288,111,33,12,09,2021,31.954214,34.812624
1,4.0,1,81.15,900000,6288,111,33,01,03,2010,31.954214,34.812624
1,4.0,2,83.0,1970000,5387,73,5,10,09,2021,31.96566369999999,34.7775522
1,4.0,2,83.0,1695000,5387,73,5,06,11,2016,31.96566369999999,34.7775522
1,4.0,2,83.0,452000,5387,73,5,29,03,2004,31.96566369999999,34.7775522
1,4.0,2,83.0,848000,5387,73,5,11,06,2002,31.96566369999999,34.7775522
1,4.0,1,96.65,2170000,6287,313,6,10,09,2021,31.9579202,34.8170562
1,4.0,1,96.65,773000,6287,313,6,11,11,2001,31.9579202,34.8170562
1,4.0,7,85.0,2255000,5387,50,25,09,09,2021,31.965245,34.7801568
1,4.0,7,85.0,1700000,5387,50,25,26,05,2015,31.965245,34.7801568
1,4.0,7,85.0,1400000,5387,50,25,06,02,2013,31.965245,34.7801568
1,4.0,7,85.0,617000,5387,50,25,11,06,2003,31.965245,34.7801568
1,4.0,4,84.77,1825000,3937,157,8,09,09,2021,31.9592586,34.8122782
1,4.0,4,84.77,703000,3937,157,8,18,03,2008,31.9592586,34.8122782
1,4.0,2,93.3,2260000,5182,4,9,09,09,2021,31.9671117,34.7764892
1,4.0,2,93.3,945000,5182,4,9,29,09,2004,31.9671117,34.7764892
1,4.0,4,107.79,1750000,3930,566,10,05,09,2021,31.9661397,34.8155367
1,4.0,4,107.79,1530000,3930,566,10,04,07,2018,31.9661397,34.8155367
1,4.0,5,85.14,1630000,3930,73,15,02,09,2021,31.964343,34.8125391
1,4.0,5,85.14,1050000,3930,73,15,15,08,2010,31.964343,34.8125391
1,4.0,5,85.14,548000,3930,73,15,04,02,2001,31.964343,34.8125391
1,4.0,2,91.0,2250000,5039,23,66,02,09,2021,31.9731298,34.7803984
1,4.0,2,91.0,1540000,5039,23,66,15,03,2015,31.9731298,34.7803984
1,4.0,2,91.0,830000,5039,23,66,29,12,1999,31.9731298,34.7803984
1,4.0,3,94.0,2280000,5182,16,34,02,09,2021,31.9672942,34.77187139999999
1,4.0,3,94.0,1655000,5182,16,34,10,12,2014,31.9672942,34.77187139999999
1,4.0,0,83.86,2550000,5183,16,3,01,09,2021,31.9613476,34.7731056
1,4.0,0,83.86,941000,5183,16,3,16,06,2003,31.9613476,34.7731056
1,4.0,2,93.72,1500000,3929,999,5,01,09,2021,31.9707623,34.8081149
1,4.0,2,93.72,1200000,3929,999,5,17,08,2017,31.9707623,34.8081149
1,4.0,3,74.12,1700000,3926,395,7,31,08,2021,31.9610775,34.7980504
1,4.0,3,74.12,705000,3926,395,7,29,04,2008,31.9610775,34.7980504
1,4.0,4,98.18,2835000,2704,55,95,31,08,2021,31.9969352,34.7372329
1,4.0,4,98.18,1248000,2704,55,95,16,07,2008,31.9969352,34.7372329
1,4.0,3,109.0,1500000,7281,73,13,31,08,2021,31.9855656,34.7892584
1,4.0,1,91.82,2200000,5183,31,30,30,08,2021,31.9629449,34.7740786
1,4.0,1,91.82,1525000,5183,31,30,25,10,2013,31.9629449,34.7740786
1,4.0,1,91.82,865000,5183,31,30,26,05,2005,31.9629449,34.7740786
